VARIABLE,PERIOD,MATH,REGION,SUBAREA,PROD,UNITS,VALUE,NOTES,PRODUCT_LONG_NAME,ALGORITHM,TIME_START,TIME_END,DURATION,INPUT_FILE_NAME,ALGORITHM_REFERENCE,SENSOR,SOURCE_DATA_VERSION,SOURCE_DATA_URL,SOURCE_DATA_DOI,TITLE,CONTRIBUTOR_NAME
ANNUAL_PSC_FNANO_MEDIAN,A_1998,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3244996,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1998-01-01T00:00:00Z,2022-12-31T23:59:59Z,25 years,AA_1998_2022-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Annual range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200210,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.4223636,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200210,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.4331273,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200211,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3723673,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200211,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3740027,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200211,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.4391375,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200212,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3065860,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200212,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3317280,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
MONTHLY_PSC_FNANO_MEDIAN,M_200212,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.4163157,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,2002-01-01T00:00:00Z,2002-12-31T23:59:59Z,12 months,MM_200201_200212-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Monthly range PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_01_1998_2023,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3026832,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_01_1998_2023,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3086739,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_01_1998_2023,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3738829,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_02_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3145185,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_02_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3195692,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_02_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3439636,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_03_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.3077596,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_03_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3271347,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_03_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3334018,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_04_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.2938509,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_04_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3201423,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_04_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3015966,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_05_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.2941655,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_05_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3061198,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_05_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3097106,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_06_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GOM,PSC_FNANO-TURNER,,0.2946042,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_06_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,GB,PSC_FNANO-TURNER,,0.3067276,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
CLIMATOLOGICAL_WEEK_PSC_FNANO_MEDIAN,WEEK_06_1998_2022,STACKED_STATS,NES_EPU_NOESTUARIES,MAB,PSC_FNANO-TURNER,,0.3136194,Spatial median of the temporal mean,nanoplankton fraction,Turner Phytoplankton Size Class Model,1997-01-01T00:00:00Z,2023-12-30T23:59:59Z,27 years,WEEK_00_1997_2023-OCCCI-V6.0-L3B4-NWA_SUBSET-PXY_1_298069-PSC_FNANO-TURNER-STACKED_STATS.SAV.SAV,Turner_K. J._C. B. Mouw_K. J. W. Hyde_R. Morse_and A. B. Ciochetto (2021)_Optimization and assessment of phytoplankton size class algorithms for ocean color data on the Northeast U.S. continental shelf_Remote Sensing of Environment_267_112729_doi:https://doi.org/10.1016/j.rse.2021.112729.,Ocean Color Climate Change Initiative,V6.0,http://www.esa-oceancolour-cci.org/,NA,Climatological weeks PSC_FNO data (Turner Phytoplankton Size Class Model) from the OC-CCI dataset,Kimberly Hyde | kimberly.hyde@noaa.gov | NEFSC
